TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,49254,0,0,0,0,,0,11,11,0,1,1,1,,,1,0,0,,,,1,0,0,0,1,0,0,1
0,49297,0,0,0,3,0,7,17,4,0,2,4,4,1086,18600,4,0,0,0,0,0.06,1,0,0,0,1,0,0,1
0,49313,1,1,0,1,5,2,142,11,0,1,3,9,22915,42708,19,0,0,5,6,0.54,0.58,0,0,0,0.47,0,0,0.33
0,49333,1,0,0,1,0,2,99,13,0,0,2,13,21046,53260,22,1,1,3,5,0.4,0.67,0,1,2,0.54,1,1,0.15
0,49365,0,0,0,1,1,2,199,5,0,2,4,12,16546,52112,17,0,0,2,3,0.32,0.68,0,0,0,0.63,0,0,0.33
0,49417,4,2,0,1,2,1,213,38,0,0,0,13,4903,14711,13,2,2,2,2,0.33,0.47,0,4,5,0.68,7,4,0
1,49486,0,0,0,0,7,1,27,17,0,0,2,2,53,4833,1,1,1,0,0,0.01,0,0,2,2,0.67,2,2,1
0,49685,0,0,0,0,10,1,139,4,0,3,4,6,7961,9587,16,0,0,2,3,0.83,0.63,0,0,1,0.32,0,0,0.67
0,49702,0,0,0,31,0,42,111,4,0,3,4,3,17505,18380,5,1,0,1,1,0.95,0.67,0,0,1,0.5,0,0,1.33
0,49743,0,0,0,2,1,2,209,8,0,3,3,6,13055,35647,9,0,0,2,2,0.37,0.6,0,0,0,0.6,0,0,0.5
0,49749,2,2,0,0,,0,288,33,0,0,0,4,9904,17552,7,1,1,0,1,0.56,0.5,0,1,1,0.5,3,1,0
0,49787,0,0,0,3,1,1,141,6,0,2,3,10,18264,44903,11,0,0,2,4,0.41,0.91,0,0,0,0.91,0,0,0.3
0,49834,3,2,0,2,0,2,84,14,0,0,1,1,274,3266,1,1,1,0,0,0.08,0.5,0,1,1,0.5,2,1,1
1,49856,0,0,0,0,16,0,143,2,1,4,5,10,18766,27643,15,1,0,3,4,0.68,0.5,0,1,1,0.5,1,1,0.5
0,49957,0,0,0,2,0,2,223,3,1,1,2,11,93556,128582,22,0,0,5,5,0.73,0.46,3,0,2,0.46,0,0,0.18
0,49995,0,0,0,3,1,3,240,1,1,9,15,23,69108,95738,33,0,0,9,15,0.72,0.78,0,0,0,0.62,0,0,0.65
0,50063,0,0,0,0,,0,6,6,0,1,1,1,1050,1227,1,0,0,1,1,0.86,1,0,0,0,1,0,0,1
0,50081,0,0,0,2,1,1,169,4,0,2,5,13,47069,71684,19,0,0,4,6,0.66,0.36,3,1,5,0.59,1,4,0.38
0,50158,8,7,0,6,1,9,21,5,0,4,10,5,27370,34435,8,0,0,3,3,0.79,0.8,0,0,0,0.5,3,0,2
0,50176,0,0,0,1,5,0,303,2,1,3,5,15,49345,73185,24,0,0,8,11,0.67,0.69,0,0,0,0.58,0,0,0.33
1,50192,0,0,0,6,1,5,226,3,1,6,9,15,84911,94394,37,0,0,9,9,0.9,0.41,3,0,2,0.37,0,1,0.6
1,50282,0,0,0,0,,0,128,41,0,0,0,4,7193,9322,14,0,0,2,2,0.77,0.36,2,0,1,0.29,0,1,0
0,50358,0,0,0,4,1,1,311,9,0,1,2,13,7781,58864,15,0,0,3,3,0.13,0.8,0,0,1,0.87,0,0,0.15
0,50380,0,0,0,9,2,6,188,6,0,2,6,10,31050,37141,26,0,0,6,9,0.84,0.54,1,0,2,0.36,0,0,0.6
0,50387,2,1,0,3,1,5,299,2,1,7,10,19,55619,77525,32,0,0,7,8,0.72,0.61,0,0,0,0.5,0,0,0.53
1,50504,5,4,0,13,0,11,241,4,0,3,5,9,5436,8913,18,3,2,4,4,0.61,0.29,3,3,5,0.38,6,3,0.56
1,50526,2,1,0,1,1,1,125,23,0,0,2,7,80241,93564,14,2,2,4,5,0.86,0.29,2,2,5,0.41,4,3,0.29
0,50564,0,0,0,4,1,2,256,3,1,1,4,20,14702,48110,30,0,0,4,6,0.31,0.81,0,0,0,0.63,0,0,0.2
1,50618,0,0,0,4,1,1,99,11,0,2,3,3,4605,7404,6,3,0,1,1,0.62,0.27,0,0,4,0.27,0,0,1
0,50693,2,2,0,10,1,8,99,4,0,3,6,6,20290,20678,6,1,1,3,3,0.98,0.75,0,1,2,0.75,1,1,1
0,50743,0,0,0,0,,0,314,10,0,2,3,12,32463,56609,19,0,0,4,4,0.57,0.52,0,0,0,0.57,0,0,0.25
0,50754,0,0,0,1,1,1,129,3,1,1,3,18,42190,60955,23,0,0,5,10,0.69,0.76,0,0,0,0.72,0,0,0.17
0,50759,0,0,0,3,1,0,127,4,0,3,7,18,26261,60191,28,0,0,4,5,0.44,0.73,0,0,0,0.6,0,0,0.39
0,50816,0,0,0,4,1,6,234,8,0,2,7,17,21306,53689,33,0,0,1,4,0.4,0.58,3,0,1,0.52,0,1,0.41
0,50829,0,0,0,2,0,1,245,2,1,1,5,14,15375,44958,20,0,0,2,3,0.34,0.77,0,0,0,0.64,0,0,0.36
0,50832,1,1,0,2,1,0,42,25,0,0,0,3,12100,14281,4,1,1,1,2,0.85,0.29,0,2,2,0.43,2,2,0
0,50863,3,3,0,2,4,6,214,4,0,1,1,5,3300,3014,10,1,1,3,3,1.09,0.27,1,1,8,0.45,2,1,0.2
0,50887,0,0,0,0,8,1,341,9,0,5,8,15,1201,88971,28,1,0,0,0,0.01,0.5,0,0,1,0.44,0,0,0.53
0,50898,0,0,0,2,1,2,214,7,0,1,1,5,8444,29200,6,0,0,1,1,0.29,0.83,0,0,0,0.83,0,0,0.2
0,50920,0,0,0,2,1,1,172,14,0,0,3,15,52358,64566,26,0,0,8,10,0.81,0.65,0,0,1,0.48,0,0,0.2
0,50959,0,0,0,2,1,1,296,41,0,0,0,14,39210,58820,18,0,0,8,9,0.67,0.75,0,0,0,0.7,0,0,0
1,51037,3,3,0,7,1,22,368,6,0,3,4,4,21776,25547,12,6,0,2,2,0.85,0.42,0,0,8,0.21,0,0,1
0,51081,1,1,0,3,3,4,224,8,0,5,6,6,34364,44519,12,6,6,4,5,0.77,0.39,2,7,9,0.33,8,8,1
0,51102,0,0,0,0,,0,350,11,0,2,2,13,51733,94250,23,0,0,4,6,0.55,0.67,2,0,1,0.54,0,1,0.15
0,51157,0,0,0,2,3,0,200,2,1,4,4,9,22992,34192,14,0,0,3,5,0.67,0.5,0,0,0,0.56,0,0,0.44
1,51229,2,2,0,7,0,11,212,2,1,4,6,5,8056,9060,9,0,0,3,4,0.89,0.73,2,0,3,0.45,1,1,1.2
0,51243,0,0,0,2,0,2,64,5,0,2,2,6,10949,11736,13,0,0,5,5,0.93,0.54,3,0,3,0.46,0,2,0.33
0,51486,0,0,0,2,1,2,220,6,0,4,4,15,46988,66926,22,0,0,7,10,0.7,0.76,0,0,0,0.6,0,0,0.27
0,51532,1,1,0,3,1,1,37,5,0,1,1,1,387,375,1,1,1,1,1,1.03,0.5,0,1,1,0.5,1,1,1
0,51551,0,0,0,6,2,7,277,7,0,1,5,7,24334,24090,13,0,0,7,7,1.01,0.5,0,0,0,0.5,0,0,0.71
0,51585,0,0,0,2,4,0,207,3,1,1,1,15,5852,29218,21,0,0,1,2,0.2,0.7,0,1,1,0.65,1,1,0.07
1,51624,0,0,0,1,6,1,142,2,1,2,2,2,289,289,0,2,0,1,1,1,0,0,1,2,0.67,1,1,1
0,51634,0,0,0,1,6,0,238,6,0,3,6,6,6170,11053,17,0,0,2,3,0.56,0.53,1,0,0,0.32,0,0,1
0,51685,0,0,0,1,3,0,49,24,0,0,1,5,3513,8701,5,0,0,3,3,0.4,0.5,1,0,0,0.83,0,0,0.2
0,51689,1,1,0,4,0,3,46,5,0,1,2,4,22734,28924,6,0,0,2,4,0.79,0.57,0,0,0,0.57,0,0,0.5
0,51898,0,0,0,0,,0,92,23,0,0,1,1,839,830,7,0,0,1,1,1.01,0.22,0,0,0,0.11,0,0,1
1,51942,1,0,0,9,4,4,18,12,0,1,2,0,0,0,2,0,0,,,0,0.5,2,0,1,0,0,1,0
0,51977,0,0,0,0,,0,12,12,0,1,1,1,940,1000,1,0,0,1,1,0.94,1,0,0,0,1,0,0,1
0,52220,1,1,0,8,1,3,122,15,0,0,1,6,9688,12736,10,0,0,4,4,0.76,0.8,0,0,0,0.6,1,0,0.17
0,52235,0,0,0,12,5,7,197,3,1,7,9,15,86637,102988,38,0,0,8,9,0.84,0.5,3,0,0,0.36,0,0,0.6
0,52268,0,0,0,8,1,19,294,2,1,9,13,20,93879,128509,44,0,0,10,12,0.73,0.42,3,0,2,0.38,0,0,0.65
0,52340,14,2,0,6,1,2,61,10,0,1,3,1,0,1600,8,1,0,,,0,0.33,2,0,1,0.11,2,1,3
0,52378,3,0,0,1,6,2,154,5,0,1,2,2,33452,36213,1,2,1,1,1,0.92,0.25,2,1,3,0.5,2,2,1
1,52399,0,0,0,1,3,0,196,36,0,0,0,5,15227,25049,7,1,0,2,2,0.61,0.2,1,1,1,0.5,1,1,0
0,52413,0,0,0,1,1,1,102,42,0,0,0,4,1293,6200,5,0,0,0,1,0.21,0.4,1,0,0,0.8,0,0,0
0,52507,0,0,0,1,1,2,95,2,1,2,3,7,16296,20826,14,0,0,3,3,0.78,0.58,0,0,0,0.37,0,0,0.43
0,52548,0,0,0,0,13,0,204,20,0,0,5,11,36089,41353,14,0,0,8,8,0.87,0.8,0,1,1,0.73,1,1,0.45
0,52642,1,1,0,1,0,1,278,19,0,0,1,9,9677,18127,22,0,0,1,2,0.53,0.5,0,0,1,0.41,1,0,0.11
0,52663,0,0,0,1,1,1,40,10,0,1,2,3,661,1650,3,0,0,0,0,0.4,1,0,0,0,1,0,0,0.67
0,52680,1,1,0,2,0,4,91,13,0,0,1,1,,,2,0,0,,,,0.25,0,0,0,0.25,0,0,1
0,52725,0,0,0,1,5,1,370,12,0,1,3,12,38083,69013,24,0,0,5,6,0.55,0.48,1,0,0,0.48,0,0,0.25
1,52734,0,0,0,0,20,2,106,20,0,0,1,6,38505,53727,13,0,0,1,4,0.72,0.08,3,0,2,0.46,0,1,0.17
0,52744,1,1,0,1,3,0,80,10,0,1,1,2,459,744,3,0,0,0,1,0.62,0.67,0,0,0,0.67,1,0,0.5
0,52785,0,0,0,3,1,1,252,4,0,2,6,23,59598,86279,36,0,0,7,11,0.69,0.74,0,0,0,0.61,0,0,0.26
0,52858,3,3,0,3,1,6,123,5,0,3,6,8,11947,28435,22,0,0,2,4,0.42,0.59,0,0,0,0.36,2,0,0.75
0,52970,1,1,0,3,0,3,246,10,0,1,4,6,7669,9584,10,2,1,4,6,0.8,0.31,3,3,5,0.46,4,4,0.67
0,53086,0,0,0,12,0,11,28,18,0,0,3,4,2846,3851,4,0,0,1,2,0.74,0.5,2,0,1,1,0,1,0.75
0,53133,0,0,0,6,2,4,166,5,0,1,2,7,18640,31722,9,1,0,3,4,0.59,0.6,2,0,2,0.7,0,1,0.29
0,53142,1,1,0,0,,0,212,6,0,3,4,15,10308,47354,26,0,0,2,3,0.22,0.55,0,0,1,0.52,0,0,0.27
0,53177,0,0,0,1,1,1,103,7,0,1,3,7,5783,25337,11,0,0,1,1,0.23,0.54,0,0,1,0.54,0,0,0.43
0,53229,0,0,0,0,,0,212,43,0,0,0,4,9295,12920,9,0,0,2,3,0.72,0.56,0,0,0,0.44,0,0,0
0,53397,0,0,0,0,,0,21,11,0,1,2,2,0,19,2,0,0,,,0,1,0,0,0,1,0,0,1
0,53398,0,0,0,5,4,3,209,4,0,3,7,12,45562,55424,20,1,0,10,10,0.82,0.41,3,0,1,0.55,0,1,0.58
0,53402,2,2,0,0,8,1,159,16,0,0,1,4,5376,5500,10,0,0,2,2,0.98,0.29,3,0,1,0.29,1,0,0.25
1,53460,0,0,0,3,0,2,117,41,0,0,0,3,9906,8900,8,5,3,3,3,1.11,0.15,2,6,9,0.23,6,7,0
1,53468,1,1,0,7,0,6,53,5,0,2,4,10,19630,20800,12,1,0,6,8,0.94,0.77,0,0,1,0.77,1,0,0.4
0,53518,0,0,0,0,,0,255,7,0,2,3,9,13559,68473,13,0,0,1,2,0.2,0.73,0,0,0,0.6,0,0,0.33
0,53530,0,0,0,5,0,8,23,3,1,3,5,3,2874,4288,4,0,0,2,2,0.67,0.6,0,0,0,0.6,0,0,1.67
0,53573,0,0,0,4,0,1,151,7,0,4,7,13,19583,79309,26,0,0,1,2,0.25,0.68,0,0,0,0.46,0,0,0.54
0,53634,1,1,0,1,1,1,101,15,0,0,5,8,25573,34613,18,0,0,4,5,0.74,0.63,0,0,1,0.42,1,0,0.63
0,53636,0,0,0,5,3,11,134,3,1,2,10,10,29630,34512,23,0,0,4,5,0.86,0.5,3,0,0,0.36,0,0,1
0,53703,0,0,0,2,1,2,115,7,0,1,1,3,19829,20234,3,2,0,1,1,0.98,0.2,0,1,3,0.6,1,1,0.33
0,53705,0,0,0,10,0,7,242,2,1,1,3,8,51440,61185,12,3,2,5,6,0.84,0.4,0,2,6,0.4,2,2,0.38
0,53709,0,0,0,0,10,1,126,2,2,4,11,24,34564,140696,34,1,1,4,4,0.25,0.71,0,1,1,0.63,1,1,0.46
0,53777,10,10,0,3,1,0,261,9,0,1,1,3,2026,2000,9,0,0,1,1,1.01,0.2,1,0,2,0.3,2,0,0.33
1,53822,0,0,0,0,21,0,330,8,0,1,2,22,75274,105271,35,0,0,13,14,0.72,0.41,3,0,1,0.59,0,1,0.09
1,53831,0,0,0,3,1,9,105,36,0,0,0,8,6704,9873,23,0,0,3,3,0.68,0.61,3,0,2,0.35,0,1,0
0,53833,0,0,0,2,1,5,238,6,0,3,11,8,15304,22963,15,0,0,3,5,0.67,0.56,2,1,3,0.44,1,2,1.38
0,53875,0,0,0,0,,0,246,3,1,2,2,6,15538,26572,12,0,0,2,2,0.58,0.58,0,0,0,0.5,0,0,0.33
0,53924,0,0,0,2,0,2,252,9,0,1,5,8,1955,8680,16,0,0,0,1,0.23,0.53,3,0,1,0.47,0,1,0.63
0,53944,0,0,0,1,2,2,187,7,0,1,5,9,2089,21130,13,0,0,0,0,0.1,0.73,0,0,0,0.6,0,0,0.56
0,53951,0,0,0,1,0,1,17,7,0,1,2,2,8719,10426,2,0,0,2,2,0.84,1,0,0,0,1,0,0,1
0,53992,1,1,0,13,0,19,215,1,1,3,9,11,19159,20277,24,0,0,8,9,0.94,0.56,0,0,7,0.44,0,0,0.82
1,54017,0,0,0,5,0,5,85,8,0,2,4,9,16268,21432,15,1,1,2,3,0.76,0.75,0,1,3,0.56,1,1,0.44
0,54116,10,1,0,8,1,10,208,2,1,3,4,9,27229,30945,15,4,2,3,3,0.88,0.41,1,3,8,0.41,7,3,0.44
0,54127,0,0,0,1,4,2,57,9,0,2,5,8,12373,15596,11,0,0,5,6,0.79,0.77,0,0,0,0.62,0,0,0.63
0,54206,0,0,0,0,12,0,164,12,0,1,5,9,11437,38194,22,0,0,1,2,0.3,0.46,0,0,0,0.38,0,0,0.56
0,54255,1,1,0,0,16,0,82,14,0,0,3,3,4373,7832,9,2,1,0,1,0.56,0.5,0,1,3,0.25,1,1,1
0,54270,0,0,0,3,2,0,124,13,0,0,4,7,977,11280,18,0,0,0,0,0.09,0.55,0,0,0,0.32,0,0,0.57
0,54301,1,1,0,5,0,6,357,3,1,5,11,24,39831,99772,35,1,1,3,3,0.4,0.6,0,1,1,0.57,2,1,0.46
1,54332,2,2,0,3,1,3,220,12,0,2,11,15,24987,54285,14,1,0,6,10,0.46,0.63,3,0,2,0.94,2,2,0.73
0,54366,0,0,0,1,4,4,13,8,0,1,2,1,,,2,0,0,,,,1,0,0,0,0.5,0,0,2
0,54375,21,15,0,11,1,5,73,23,0,0,1,1,2180,2180,3,4,4,1,1,1,0,0,4,5,0.14,13,4,1
0,54395,0,0,0,1,1,0,54,8,0,2,5,10,11569,17762,15,0,0,1,3,0.65,0.8,0,0,0,0.67,0,0,0.5
0,54484,0,0,0,0,18,0,121,5,0,2,4,13,21259,27157,17,0,0,6,8,0.78,0.75,0,0,0,0.65,0,0,0.31
0,54573,0,0,0,1,4,0,300,7,0,1,2,7,9004,10651,13,1,1,3,4,0.85,0.44,0,1,6,0.39,1,1,0.29
1,54649,5,3,0,5,1,3,244,3,1,2,2,5,15543,14847,6,4,2,4,4,1.05,0.13,2,3,7,0.33,4,4,0.4
0,54693,0,0,0,0,,0,223,26,0,0,0,3,0,125,7,0,0,,,0,0.38,0,0,0,0.38,0,0,0
0,54752,0,0,0,5,2,17,201,8,0,5,9,11,17232,32985,29,0,0,1,3,0.52,0.63,0,0,4,0.37,0,0,0.82
1,54757,0,0,0,4,1,0,145,77,0,0,0,2,0,0,3,3,1,0,0,0,0,3,1,4,0.33,1,1,0
1,54835,0,0,0,0,24,0,194,50,0,0,0,2,1376,3900,7,7,1,0,0,0.35,0,3,4,11,0.12,4,7,0
0,54852,1,0,0,1,2,1,239,5,0,1,1,4,16830,17634,14,4,1,1,1,0.95,0.44,0,2,7,0.22,2,2,0.25
0,55038,0,0,0,1,6,0,43,2,1,4,9,9,19285,24956,11,0,0,4,4,0.77,0.92,0,0,0,0.75,0,0,1
0,55161,0,0,0,1,1,0,189,44,0,0,0,9,38761,47055,15,2,0,4,4,0.82,0.33,2,2,8,0.5,2,3,0
0,55166,4,3,0,8,1,9,88,14,0,0,2,2,5930,8925,2,2,0,0,2,0.66,0.4,0,0,2,0.4,0,0,1
0,55290,0,0,0,0,7,2,143,7,0,3,7,11,53850,64283,11,1,1,7,9,0.84,0.62,3,1,1,0.85,1,1,0.64
1,55362,2,1,0,8,1,2,14,5,0,5,8,8,37816,40964,8,0,0,7,7,0.92,1,0,0,0,1,2,0,1
0,55368,1,1,0,5,2,8,21,3,1,2,3,2,3010,3918,2,1,1,2,2,0.77,0.5,0,1,1,0.5,2,1,1.5
0,55572,0,0,0,4,1,3,181,65,0,0,0,2,6964,6300,1,2,1,1,1,1.11,0.33,0,1,2,0.67,1,1,0
0,55589,3,3,0,3,1,6,96,3,1,1,4,3,5240,5186,15,0,0,2,2,1.01,0.5,0,0,1,0.19,3,0,1.33
0,55594,3,1,0,5,1,9,256,13,0,0,1,6,42125,42367,7,4,4,2,2,0.99,0.42,0,4,5,0.5,5,4,0.17
0,55639,0,0,0,0,,0,214,19,0,0,2,7,28271,50007,16,0,0,1,2,0.57,0.43,0,0,0,0.33,0,0,0.29
0,55651,0,0,0,1,3,1,233,13,0,0,3,16,37837,68639,30,0,0,3,6,0.55,0.67,0,0,0,0.53,0,0,0.19
0,55672,0,0,0,0,17,4,47,10,0,1,1,1,1977,2500,1,0,0,1,1,0.79,0.33,0,0,0,0.33,0,0,1
0,55852,0,0,0,3,4,15,235,5,0,4,9,5,10299,16192,25,0,0,2,3,0.64,0.33,2,0,1,0.19,0,1,1.8
0,55895,1,0,0,0,12,1,294,8,0,2,7,11,20963,33300,17,1,0,4,7,0.63,0.58,0,0,2,0.58,0,0,0.64
0,55983,0,0,0,0,24,1,133,16,0,0,2,3,7948,12224,6,2,1,0,2,0.65,0.5,2,1,2,0.38,1,2,0.67
0,55987,0,0,0,0,8,1,80,26,0,0,0,3,6025,12029,7,0,0,0,1,0.5,0.43,0,0,1,0.43,0,0,0
0,56050,2,1,0,7,1,9,204,5,0,2,6,8,12962,27678,17,1,0,4,4,0.47,0.67,0,1,3,0.44,1,1,0.75
0,56159,0,0,0,3,2,1,15,4,0,3,4,4,12410,13586,4,0,0,1,1,0.91,0.75,0,0,0,1,0,0,1
0,56161,0,0,0,2,6,2,128,6,0,6,10,16,29289,42729,29,0,0,5,9,0.69,0.53,0,0,0,0.44,0,0,0.63
0,56163,5,5,0,5,1,5,141,17,0,0,4,10,28543,39233,19,0,0,6,8,0.73,0.75,0,0,2,0.5,5,0,0.4
0,56181,1,0,0,5,2,3,270,4,0,1,1,8,36692,40180,16,9,1,5,5,0.91,0.3,0,1,13,0.3,1,1,0.13
0,56213,0,0,0,4,1,4,262,7,0,1,9,12,14905,69963,28,0,0,1,2,0.21,0.72,0,0,0,0.38,0,0,0.75
0,56275,4,2,0,2,1,0,116,13,0,0,1,3,2019,2298,6,0,0,1,2,0.88,0.43,1,0,3,0.43,2,0,0.33
0,56461,0,0,0,0,,0,35,10,0,1,1,2,361,2856,2,0,0,0,0,0.13,1,0,0,0,1,0,0,0.5
0,56551,0,0,0,0,,0,129,2,1,1,1,2,0,500,3,0,0,,,0,0.5,0,0,0,0.5,0,0,0.5
0,56568,2,0,0,3,0,2,109,4,0,4,5,4,10519,13653,8,0,0,2,3,0.77,0.67,0,0,1,0.44,0,0,1.25
1,56666,0,0,0,22,1,19,343,7,0,1,1,6,70093,74173,12,9,4,4,5,0.95,0.18,0,7,9,0.27,7,7,0.17
0,56679,4,1,0,1,5,0,169,23,0,0,1,5,348,9424,7,2,1,0,0,0.04,0.58,0,1,3,0.42,3,1,0.2
0,56724,3,3,0,6,1,4,143,26,0,0,0,5,61135,66347,14,0,0,4,4,0.92,0.36,2,0,1,0.36,2,1,0
1,56767,0,0,0,0,7,0,160,24,0,0,1,4,9069,12566,5,5,2,3,3,0.72,0.15,3,4,8,0.31,4,6,0.25
1,56777,11,11,0,2,0,4,40,40,0,0,0,,,,0,1,0,,,,0,0,1,1,,7,1,
0,56798,0,0,0,1,0,1,183,7,0,1,1,12,2555,33767,16,0,0,0,1,0.08,0.94,0,0,0,0.75,0,0,0.08
1,56804,0,0,0,0,16,2,174,14,0,0,7,9,43794,64112,22,0,0,5,5,0.68,0.5,0,0,0,0.41,0,0,0.78
0,56812,0,0,0,1,1,1,166,5,0,1,6,12,14113,28224,18,0,0,1,4,0.5,0.65,0,0,1,0.52,0,0,0.5
0,56827,0,0,0,1,6,0,275,3,1,1,5,13,1527,31983,21,0,0,0,0,0.05,0.64,0,0,0,0.52,0,0,0.38
0,56832,1,1,0,5,0,14,271,6,0,5,6,9,5312,12055,17,3,2,3,4,0.44,0.46,0,2,6,0.38,2,2,0.67
1,56834,0,0,0,0,11,2,103,10,0,3,4,6,4301,8377,11,0,0,3,3,0.51,0.67,2,0,2,0.5,0,1,0.67
0,56988,0,0,0,0,7,11,55,10,0,2,4,7,10326,23130,9,0,0,2,2,0.45,0.89,0,0,0,0.78,0,0,0.57
1,56994,1,1,0,0,9,2,337,20,0,0,2,4,1344,971,3,9,4,2,2,1.38,0.08,2,7,10,0.31,8,8,0.5
0,57076,0,0,0,2,1,2,203,3,1,4,5,13,80360,113300,18,0,0,5,6,0.71,0.71,0,0,0,0.62,0,0,0.38
0,57117,1,1,0,3,1,8,43,1,2,7,12,18,40869,57554,17,0,0,6,12,0.71,0.76,0,0,0,0.86,1,0,0.67
0,57180,0,0,0,0,,0,15,15,0,0,1,1,,,1,0,0,,,,1,0,0,0,1,0,0,1
0,57189,0,0,0,8,0,5,179,3,2,4,5,14,13287,39986,22,0,0,2,5,0.33,0.57,0,0,0,0.61,0,0,0.36
0,57327,0,0,0,1,0,1,299,1,1,2,6,12,41485,43676,18,0,0,8,8,0.95,0.48,0,0,0,0.48,0,0,0.5
0,57340,0,0,0,0,7,2,366,11,0,1,1,4,2332,3066,7,4,4,1,3,0.76,0.45,0,4,4,0.36,4,4,0.25
1,57411,1,1,0,10,1,8,187,28,0,0,0,3,3415,3822,7,0,0,1,2,0.89,0.25,2,0,3,0.38,1,1,0
0,57421,0,0,0,0,8,0,244,4,0,2,5,13,56062,65155,14,0,0,8,10,0.86,0.87,0,0,0,0.87,0,0,0.38
1,57596,0,0,0,1,3,5,246,21,0,0,2,13,39918,46539,21,0,0,10,10,0.86,0.64,1,0,0,0.59,0,0,0.15
1,57624,0,0,0,5,3,6,115,5,0,2,4,14,9175,34375,17,0,0,2,3,0.27,0.73,0,0,0,0.64,0,0,0.29
0,57635,0,0,0,2,1,1,134,12,0,1,3,3,6453,7500,9,0,0,2,2,0.86,0.73,0,0,0,0.27,0,0,1
0,57767,0,0,0,3,0,4,151,3,1,3,4,12,28692,39700,16,0,0,4,8,0.72,0.68,0,0,1,0.63,0,0,0.33
0,57803,2,2,0,1,0,1,118,44,0,0,0,1,0,0,9,2,0,0,0,0,0,0,0,3,0.08,0,0,0
0,57828,3,3,0,18,1,13,105,5,0,2,4,4,15894,23716,6,0,0,2,3,0.67,0.67,0,0,0,0.67,1,0,1
0,57892,0,0,0,3,0,2,66,9,0,2,4,6,12859,27888,14,0,0,1,2,0.46,0.59,0,0,0,0.35,0,0,0.67
0,57956,0,0,0,0,,0,415,20,0,0,1,12,24304,32452,23,0,0,7,7,0.75,0.67,0,0,1,0.5,0,0,0.08
0,57979,0,0,0,4,3,0,17,5,0,3,4,4,399,583,4,0,0,1,3,0.68,0.8,0,0,0,0.8,0,0,1
1,58071,0,0,0,3,0,3,97,3,2,5,7,16,15871,61895,23,0,0,2,3,0.26,0.71,0,0,0,0.57,0,0,0.44
0,58090,3,0,0,0,8,1,370,5,0,2,2,3,233,509,6,0,0,0,1,0.46,0.5,0,0,2,0.5,0,0,0.67
1,58192,2,2,0,29,1,20,51,7,0,5,10,12,35331,40547,15,0,0,10,10,0.87,0.93,0,0,0,0.8,2,0,0.83
0,58282,1,1,0,1,3,0,117,8,0,1,3,8,20237,38020,10,1,0,2,4,0.53,0.67,0,0,2,0.67,1,0,0.38
0,58286,0,0,0,0,,0,201,9,0,3,7,9,23890,30015,12,0,0,7,8,0.8,0.83,0,0,5,0.75,0,0,0.78
0,58287,2,2,0,5,1,19,120,2,1,3,5,3,13905,15766,8,1,0,2,2,0.88,0.7,0,0,1,0.3,1,0,1.67
0,58340,0,0,0,0,16,0,321,10,0,1,2,13,26361,37143,17,1,1,8,9,0.71,0.62,0,1,1,0.62,1,1,0.15
0,58503,0,0,0,3,1,2,153,10,0,2,5,11,17686,61150,26,0,0,4,5,0.29,0.63,3,0,0,0.41,0,0,0.45
0,58588,0,0,0,0,13,1,274,3,1,3,8,10,10809,49100,28,0,0,1,2,0.22,0.5,0,0,0,0.33,0,0,0.8
1,58596,2,2,0,1,1,2,34,3,2,4,10,8,23366,26396,11,0,0,6,6,0.89,0.85,0,0,0,0.62,2,0,1.25
0,58639,0,0,0,3,0,3,79,8,0,1,6,9,17254,34612,15,0,0,1,4,0.5,0.53,0,0,1,0.53,0,0,0.67
0,58696,1,1,0,14,1,15,36,5,0,8,8,9,7156,19277,8,0,0,4,4,0.37,0.8,0,0,0,0.9,0,0,0.89
0,58705,0,0,0,1,3,0,228,3,1,2,5,7,11453,22451,18,0,0,2,2,0.51,0.58,0,0,0,0.37,0,0,0.71
0,58706,0,0,0,8,0,4,270,6,0,1,1,7,17788,30910,11,0,0,4,4,0.58,0.82,0,0,0,0.64,0,0,0.14
0,58708,0,0,0,1,4,6,63,6,0,3,11,16,26201,47492,22,0,0,5,10,0.55,0.81,0,0,0,0.62,0,0,0.69
0,58719,1,1,0,1,4,15,102,3,1,5,10,8,18711,20781,17,8,2,6,6,0.9,0.27,3,4,9,0.31,4,6,1.25
0,58786,3,3,0,5,1,6,84,14,0,0,4,6,12554,14486,14,0,0,3,4,0.87,0.44,2,0,1,0.38,0,1,0.67
1,58813,4,0,0,2,1,4,95,6,0,1,2,6,9886,17107,14,0,0,1,2,0.58,0.5,2,0,4,0.43,0,1,0.33
0,58933,0,0,0,0,7,0,109,7,0,1,1,1,0,0,1,2,0,0,0,0,0.33,0,0,2,0.33,0,0,1
